kind	text	url
image		https://www.putian.gov.cn/zwgk/tjxx/tjgb/201611/W020161108404106323498.gif
image		https://www.putian.gov.cn/zwgk/tjxx/tjgb/201611/W020161108404106637096.gif
image		https://www.putian.gov.cn/zwgk/tjxx/tjgb/201611/W020161108404106786729.gif
image		https://www.putian.gov.cn/zwgk/tjxx/tjgb/201611/W020161108404106948962.gif
image		https://www.putian.gov.cn/zwgk/tjxx/tjgb/201611/W020161108404107102481.gif
image		https://www.putian.gov.cn/zwgk/tjxx/tjgb/201611/W020161108404107256776.gif
image		https://www.putian.gov.cn/zwgk/tjxx/tjgb/201611/W020161108404107571610.gif
image		https://www.putian.gov.cn/zwgk/tjxx/tjgb/201611/W020161108404107723645.gif
image		https://www.putian.gov.cn/zwgk/tjxx/tjgb/201611/W020161108404107886601.gif
image		https://www.putian.gov.cn/zwgk/tjxx/tjgb/201611/W020161108404108194358.gif
image		https://www.putian.gov.cn/zwgk/tjxx/tjgb/201611/W020161108404108353484.gif
image		https://www.putian.gov.cn/zwgk/tjxx/tjgb/201611/W020161108404108660491.gif
image		https://www.putian.gov.cn/zwgk/tjxx/tjgb/201611/W020161108404108820097.gif
image		https://www.putian.gov.cn/zwgk/tjxx/tjgb/201611/W020161108404111002769.gif
image		https://www.putian.gov.cn/zwgk/tjxx/tjgb/201611/W020161108404111324579.gif
image		https://www.putian.gov.cn/zwgk/tjxx/tjgb/201611/W020161108404111473260.gif
image		https://www.putian.gov.cn/zwgk/tjxx/tjgb/201611/W020161108404112577143.gif
