kind	text	url
attachment	收入决算总表	http://czj.putian.gov.cn/ptczjup/file/20171111/20171111151646_5591.xls
attachment	收入决算表	http://czj.putian.gov.cn/ptczjup/file/20171111/20171111151712_7310.xls
attachment	支出决算表	http://czj.putian.gov.cn/ptczjup/file/20171111/20171111151737_0278.xls
attachment	财政拨款收入支出决算总表	http://czj.putian.gov.cn/ptczjup/file/20171111/20171111151802_9966.xls
attachment	公共财政拨款支出决算表	http://czj.putian.gov.cn/ptczjup/file/20171111/20171111151826_5435.xls
attachment	一般公共预算财政拨款支出决算明细表	http://czj.putian.gov.cn/ptczjup/file/20171111/20171111151845_6528.xls
attachment	一般公共预算财政拨款基本支出决算表	http://czj.putian.gov.cn/ptczjup/file/20171111/20171111151900_0122.xls
attachment	政府性基金支出决算表	http://czj.putian.gov.cn/ptczjup/file/20171119/20171119195135_6590.xls
attachment	部门决算相关信息 统计表	http://czj.putian.gov.cn/ptczjup/file/20171111/20171111151953_1060.xls
attachment	政府采购情况表	http://czj.putian.gov.cn/ptczjup/file/20171111/20171111152014_6372.xls
attachment	决算公开补充说明	http://czj.putian.gov.cn/ptczjup/file/20171111/20171111192932_6372.doc
