kind	text	url
attachment	[原件]闽政地莆〔2025〕9号莆田市人民政府关于秀屿区2025年度第三批次农村公共设施公益事业农用地转用的批复.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/cxjshgl/202509/P020250902631478944715.pdf
