kind	text	url
link	https://www.putian.gov.cn/zfxxgk/bmzfxxgk/ptstyj/zfxxgk/gksq/	https://www.putian.gov.cn/zfxxgk/bmzfxxgk/ptstyj/zfxxgk/gksq/
attachment	下载链接	https://www.putian.gov.cn/zfxxgk/bmzfxxgk/ptstyj/zfxxgk/zfxxgkzn/201808/W020221123633776502103.doc
