kind	text	url
attachment	附件1：莆田市2020年春节前城建重点攻坚项目计划表(第一批).xls	https://www.putian.gov.cn/zfxxgk/szfwj/zdjsxm/201909/P020190920620579481945.xls
attachment	附件2：莆田市2020年春节前小城建重点攻坚项目进展报表(1).doc	https://www.putian.gov.cn/zfxxgk/szfwj/zdjsxm/201909/P020190920620579762793.doc
