kind	text	url
attachment	[原件]莆田市人民政府办公室关于修改《莆田市全面推行科学婚检预防出生缺陷工作实施方案》部分条款的通知.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/gfxwjql/202102/P020210610323035347530.pdf
