kind	text	url
attachment	202 3 年莆田市科技活动周重点项目备案表	http://www.most.gov.cn/mostinfo/xinxifenlei/fgzc/gfxwj/gfxwj2020/202006/W020200628342323909185.doc
attachment	2 023年参与开放活动的科研机构和大学登记表	http://www.most.gov.cn/mostinfo/xinxifenlei/fgzc/gfxwj/gfxwj2020/202006/W020200628342324063202.doc
