kind	text	url
image		https://www.putian.gov.cn/zfxxgk/bmzfxxgk/ptstjj/zfxxgk/zfxxgkzn/201711/W020221118412030688473.png
link	http://www.putian.gov.cn/zfxxgk/bmzfxxgk/ptstjj/zfxxgk/gksq/	https://www.putian.gov.cn/zfxxgk/bmzfxxgk/ptstjj/zfxxgk/gksq/
