kind	text	url
attachment	[原件]莆田市人民政府关于PS拍－2020－20号（城厢区龙德井片区地块一）有偿出让方案的批复.pdf	https://www.putian.gov.cn/zfxxgk/szfwj/zcqjbcff/202009/P020210621334273343756.pdf
