kind	text	url
link	常太镇	http://baike.baidu.com/item/%E5%B8%B8%E5%A4%AA%E9%95%87
link	华亭镇	http://baike.baidu.com/item/%E5%8D%8E%E4%BA%AD%E9%95%87/35244
link	萩芦镇	http://baike.baidu.com/item/%E8%90%A9%E8%8A%A6%E9%95%87
link	枫亭镇	http://baike.baidu.com/item/%E6%9E%AB%E4%BA%AD%E9%95%87
link	榜头镇	http://baike.baidu.com/item/%E6%A6%9C%E5%A4%B4%E9%95%87
link	郊尾镇	http://baike.baidu.com/item/%E9%83%8A%E5%B0%BE%E9%95%87
link	度尾镇	http://baike.baidu.com/item/%E5%BA%A6%E5%B0%BE%E9%95%87
link	鲤城街道	http://baike.baidu.com/item/%E9%B2%A4%E5%8D%97%E9%95%87
link	赖店镇	http://baike.baidu.com/item/%E8%B5%96%E5%BA%97%E9%95%87
link	盖尾镇	http://baike.baidu.com/item/%E7%9B%96%E5%B0%BE%E9%95%87
link	园庄镇	http://baike.baidu.com/item/%E5%9B%AD%E5%BA%84%E9%95%87
link	大济镇	http://baike.baidu.com/item/%E5%A4%A7%E6%B5%8E%E9%95%87
link	龙华镇	http://baike.baidu.com/item/%E9%BE%99%E5%8D%8E%E9%95%87
link	钟山镇	http://baike.baidu.com/item/%E9%92%9F%E5%B1%B1%E9%95%87
link	游洋镇	http://baike.baidu.com/item/%E6%B8%B8%E6%B4%8B%E9%95%87
link	西苑乡	http://baike.baidu.com/item/%E8%A5%BF%E8%8B%91%E4%B9%A1
link	石苍乡	http://baike.baidu.com/item/%E7%9F%B3%E8%8B%8D%E4%B9%A1
link	书峰乡	http://baike.baidu.com/item/%E4%B9%A6%E5%B3%B0%E4%B9%A1
link	菜溪乡	http://baike.baidu.com/item/%E8%8F%9C%E6%BA%AA%E4%B9%A1
