kind	text	url
attachment	1.收支预算总表.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmys/201704/W020180323532551899479.xls
attachment	2收入预算总表.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmys/201704/W020180323532552053440.xls
attachment	3支出预算总表.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmys/201704/W020180323532552056255.xls
attachment	.财政拨款收支预算总表.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmys/201704/W020180323532552059416.xls
attachment	5.一般公共预算拨款支出预算表.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmys/201704/W020180323532552056416.xls
attachment	6.政府性基金拨款支出预算表.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmys/201704/W020180323532552059896.xls
attachment	7.一般公共预算支出经济分类情况表.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmys/201704/W020180323532552209823.xls
attachment	8.一般公共预算基本支出经济分类情况表.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmys/201704/W020180323532552201035.xls
attachment	9. 一般公共预算“三公”经费支出预算表.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmys/201704/W020180323532552209256.xls
