kind	text	url
attachment	1.2017年度收支预算总表	http://czj.putian.gov.cn/ptczjup/file/20171106/20171106171147_0778.xls
attachment	2. 2017年度收入预算总表	http://czj.putian.gov.cn/ptczjup/file/20171106/20171106171217_7341.xls
attachment	3. 2017年度支出预算总表	http://czj.putian.gov.cn/ptczjup/file/20171106/20171106171225_7810.xls
attachment	4. 2017年度财政拨款收支预算总表	http://czj.putian.gov.cn/ptczjup/file/20171106/20171106171239_8591.xls
attachment	5. 2017年度一般公共预算拨款支出预算表	http://czj.putian.gov.cn/ptczjup/file/20171106/20171106171302_8278.xls
attachment	6.2017年度政府性基金拨款支出预算表	http://czj.putian.gov.cn/ptczjup/file/20171106/20171106171312_7497.xls
attachment	7.2017年度一般公共预算支出经济分类情况表	http://czj.putian.gov.cn/ptczjup/file/20171106/20171106171324_2810.xls
attachment	8.2017年度一般公共预算基本支出经济分类情况表	http://czj.putian.gov.cn/ptczjup/file/20171106/20171106171442_8903.xls
attachment	9. 一般公共预算“三公”经费支出预算表	http://czj.putian.gov.cn/ptczjup/file/20171106/20171106171453_4997.xls
attachment	10.2017年度部门专项资金管理清单目录	http://czj.putian.gov.cn/ptczjup/file/20171106/20171106171506_7028.xls
