kind	text	url
attachment	[原件]莆田市人民政府关于荔城区2020年度第四批次农用地转用和土地征收的通知.pdf	https://www.putian.gov.cn/zwgk/zxwjs/szfwj/202108/P020210804578740001727.pdf
