kind	text	url
link	链接	https://www.putian.gov.cn/zfxxgk/bmzfxxgk/ptnyj/zfxxgk/fdzdgknr/
attachment	下载链接	https://www.putian.gov.cn/zfxxgk/bmzfxxgk/ptnyj/zfxxgk/gksq/sqb/201603/P020211111429132385434.doc
link	点此提交	https://www.putian.gov.cn/zfxxgk/bmzfxxgk/ptnyj/zfxxgk/gksq/
